Date,Close,Open,High,Low
1997-04-15,1212.88,1221.95,1228.5,1205.93
1997-04-16,1210.27,1209.33,1215.44,1202.77
1997-04-17,1217.07,1214.1,1224.14,1210.27
1997-04-18,1222.57,1232.46,1233.01,1217.07
1997-04-21,1203.95,1221.98,1223.42,1202.6
1997-04-22,1212.74,1205.23,1212.97,1194.16
1997-04-23,1227.14,1214.64,1228.7,1213.04
1997-04-24,1228.1,1238.0,1242.16,1227.12
1997-04-25,1209.29,1224.42,1228.27,1209.19
1997-04-28,1217.03,1211.87,1220.23,1203.97
1997-04-29,1242.63,1233.25,1242.69,1217.03
1997-04-30,1260.76,1238.95,1263.99,1237.81
1997-05-01,1270.5,1263.93,1273.07,1260.94
1997-05-02,1305.33,1275.51,1306.11,1270.5
1997-05-05,1339.24,1311.7,1339.86,1305.33
1997-05-06,1328.3,1334.45,1339.25,1324.25
1997-05-07,1322.91,1321.83,1333.56,1319.75
1997-05-08,1330.83,1317.76,1337.74,1316.05
1997-05-09,1335.05,1338.8,1343.01,1325.61
1997-05-12,1344.19,1339.05,1345.11,1335.05
1997-05-13,1333.59,1343.83,1346.22,1331.72
1997-05-14,1335.55,1337.34,1339.98,1328.07
1997-05-15,1353.58,1335.56,1354.33,1334.92
1997-05-16,1340.73,1347.53,1353.61,1339.85
1997-05-19,1341.24,1343.32,1344.91,1335.95
1997-05-20,1363.88,1342.17,1363.96,1338.42
1997-05-21,1373.75,1373.15,1380.9,1363.88
1997-05-22,1372.6,1376.18,1378.26,1366.76
1997-05-23,1389.72,1377.73,1389.86,1372.6
1997-05-27,1409.21,1388.0,1409.39,1386.83
1997-05-28,1410.18,1411.65,1414.26,1403.73
1997-05-29,1403.04,1412.49,1414.25,1401.85
1997-05-30,1400.32,1355.8,1403.25,1352.65
1997-06-02,1404.79,1407.07,1408.49,1394.72
1997-06-03,1384.91,1397.49,1397.49,1384.67
1997-06-04,1379.67,1387.46,1392.99,1375.45
1997-06-05,1390.05,1385.74,1393.79,1379.67
1997-06-06,1404.84,1390.13,1405.29,1387.52
1997-06-09,1412.04,1410.69,1416.77,1404.86
1997-06-10,1401.69,1410.31,1415.66,1398.22
1997-06-11,1407.85,1401.14,1408.01,1394.44
1997-06-12,1411.32,1404.53,1414.63,1399.67
1997-06-13,1423.03,1411.71,1426.73,1410.76
1997-06-16,1431.95,1423.74,1432.1,1421.74
1997-06-17,1443.11,1429.64,1445.6,1426.26
1997-06-18,1432.43,1433.47,1438.39,1428.82
1997-06-19,1447.14,1433.36,1448.45,1432.43
1997-06-20,1447.1,1447.45,1453.51,1444.42
1997-06-23,1434.32,1444.84,1451.07,1433.33
1997-06-24,1452.43,1443.93,1452.68,1437.3
1997-06-25,1446.24,1453.88,1458.85,1439.1
1997-06-26,1436.38,1442.5,1447.82,1435.1
1997-06-27,1438.15,1441.29,1444.95,1437.2
1997-06-30,1442.07,1439.47,1448.68,1432.07
1997-07-01,1438.25,1442.65,1444.12,1432.42
1997-07-02,1455.61,1443.24,1455.8,1437.15
1997-07-03,1467.61,1464.07,1469.36,1455.6
1997-07-07,1470.74,1472.61,1477.25,1466.57
1997-07-08,1485.1,1471.45,1485.16,1469.94
1997-07-09,1486.63,1491.84,1497.13,1483.21
1997-07-10,1490.93,1485.67,1491.97,1476.21
1997-07-11,1502.62,1489.71,1503.31,1485.31
1997-07-14,1523.88,1506.97,1523.88,1502.62
1997-07-15,1542.11,1534.57,1543.19,1523.88
1997-07-16,1580.63,1561.41,1581.45,1561.41
1997-07-17,1568.85,1581.25,1582.63,1564.57
1997-07-18,1547.99,1559.5,1568.89,1534.99
1997-07-21,1536.23,1548.1,1549.23,1530.23
1997-07-22,1563.86,1539.0,1564.04,1536.23
1997-07-23,1567.65,1571.33,1578.86,1561.93
1997-07-24,1569.13,1565.87,1571.92,1552.95
1997-07-25,1569.58,1571.69,1576.95,1561.42
1997-07-28,1563.53,1573.09,1574.13,1560.51
1997-07-29,1572.32,1569.28,1572.54,1569.11
1997-07-30,1588.05,1573.13,1589.81,1570.79
1997-07-31,1593.81,1591.56,1595.76,1585.09
1997-08-01,1594.33,1594.67,1599.03,1580.5
1997-08-04,1605.45,1593.09,1605.74,1593.09
1997-08-05,1621.53,1610.21,1621.77,1605.45
1997-08-06,1630.44,1623.24,1635.03,1617.21
1997-08-07,1624.18,1637.14,1638.26,1623.8
1997-08-08,1598.52,1612.37,1612.37,1586.6
1997-08-11,1586.74,1599.16,1601.09,1570.5
1997-08-12,1576.24,1592.65,1601.15,1575.89
1997-08-13,1583.4,1594.25,1597.48,1571.59
1997-08-14,1586.69,1587.12,1591.57,1577.95
1997-08-15,1562.03,1583.27,1586.71,1561.85
1997-08-18,1569.52,1563.45,1569.53,1545.13
1997-08-19,1600.71,1579.38,1600.71,1578.03
1997-08-20,1628.7,1603.29,1628.81,1599.11
1997-08-21,1607.36,1626.88,1628.8,1605.82
1997-08-22,1598.69,1581.68,1607.36,1569.02
1997-08-25,1601.57,1601.11,1611.32,1596.38
1997-08-26,1591.3,1596.04,1601.94,1591.04
1997-08-27,1595.54,1593.73,1598.25,1583.12
1997-08-28,1581.32,1586.1,1595.54,1572.09
1997-08-29,1587.32,1580.0,1591.32,1578.97
1997-09-02,1618.09,1595.07,1618.38,1587.32
1997-09-03,1618.24,1619.96,1629.44,1616.23
1997-09-04,1624.63,1618.0,1626.75,1616.55
1997-09-05,1635.77,1633.01,1639.9,1624.64
1997-09-08,1645.35,1641.72,1648.7,1635.77
1997-09-09,1656.22,1646.59,1659.37,1645.04
1997-09-10,1639.25,1655.67,1655.67,1639.16
1997-09-11,1639.86,1635.31,1640.89,1620.52
1997-09-12,1649.33,1642.98,1649.89,1633.65
1997-09-15,1634.92,1649.76,1654.74,1634.76
1997-09-16,1668.6,1643.79,1669.18,1643.79
1997-09-17,1666.47,1673.66,1675.69,1662.53
1997-09-18,1670.02,1671.57,1680.18,1666.47
1997-09-19,1680.36,1668.87,1680.37,1665.29
1997-09-22,1689.45,1684.31,1697.32,1684.31
1997-09-23,1697.36,1691.98,1697.36,1686.38
1997-09-24,1687.41,1700.69,1702.49,1686.52
1997-09-25,1678.89,1685.78,1688.81,1675.56
1997-09-26,1682.24,1686.0,1689.18,1677.69
1997-09-29,1694.98,1685.3,1695.53,1680.62
1997-09-30,1685.69,1691.18,1691.18,1685.21
1997-10-01,1690.3,1690.79,1696.63,1680.76
1997-10-02,1702.41,1693.34,1702.93,1693.34
1997-10-03,1715.87,1718.17,1726.59,1702.41
1997-10-06,1721.91,1722.39,1724.47,1716.6
1997-10-07,1737.27,1725.85,1739.86,1725.85
1997-10-08,1741.77,1739.91,1741.81,1727.58
1997-10-09,1745.85,1734.99,1748.78,1731.34
1997-10-10,1739.03,1739.2,1745.85,1736.11
1997-10-13,1742.12,1744.88,1747.98,1739.03
1997-10-14,1732.79,1744.83,1747.05,1723.35
1997-10-15,1723.37,1715.3,1732.79,1713.91
1997-10-16,1699.66,1730.85,1732.53,1691.92
1997-10-17,1666.85,1690.53,1690.53,1646.04
1997-10-20,1685.45,1675.16,1686.45,1666.78
1997-10-21,1712.54,1699.76,1712.9,1699.76
1997-10-22,1708.08,1716.49,1717.3,1704.83
1997-10-23,1671.25,1676.29,1676.29,1662.99
1997-10-24,1650.92,1686.07,1691.6,1642.69
1997-10-27,1535.09,1633.92,1650.92,1531.56
1997-10-28,1600.34,1484.72,1601.48,1465.84
1997-10-29,1602.75,1614.59,1626.24,1596.94
1997-10-30,1570.41,1572.89,1602.74,1564.45
1997-10-31,1593.61,1594.12,1599.71,1570.41
1997-11-03,1629.98,1609.62,1630.15,1593.16
1997-11-04,1631.15,1627.24,1634.49,1622.21
1997-11-05,1637.33,1639.94,1644.55,1631.15
1997-11-06,1623.44,1638.14,1638.6,1622.36
1997-11-07,1602.4,1597.27,1623.43,1587.31
1997-11-10,1590.72,1609.77,1616.82,1589.76
1997-11-11,1584.86,1594.45,1596.18,1580.52
1997-11-12,1541.72,1570.27,1584.86,1541.14
1997-11-13,1559.25,1554.79,1559.25,1526.85
1997-11-14,1583.51,1565.68,1585.44,1565.68
1997-11-17,1614.11,1601.95,1631.46,1601.95
1997-11-18,1600.44,1614.67,1616.42,1600.2
1997-11-19,1601.22,1596.29,1603.11,1594.05
1997-11-20,1626.56,1607.66,1627.48,1601.22
1997-11-21,1620.75,1636.58,1654.43,1616.39
1997-11-24,1586.99,1612.94,1620.75,1584.56
1997-11-25,1589.04,1593.3,1597.15,1580.15
1997-11-26,1594.5,1593.57,1598.03,1589.03
1997-11-28,1600.55,1595.84,1604.24,1594.5
1997-12-01,1630.72,1608.56,1630.82,1608.56
1997-12-02,1606.37,1625.48,1625.48,1605.12
1997-12-03,1615.13,1603.99,1615.14,1591.05
1997-12-04,1613.42,1621.72,1624.64,1610.68
1997-12-05,1633.9,1608.03,1633.96,1606.92
1997-12-08,1651.54,1639.39,1652.84,1633.9
1997-12-09,1620.55,1636.97,1651.55,1619.83
1997-12-10,1596.61,1611.88,1621.19,1584.9
1997-12-11,1558.54,1577.55,1577.55,1550.76
1997-12-12,1536.58,1564.06,1567.82,1533.62
1997-12-15,1536.56,1540.41,1542.72,1515.69
1997-12-16,1553.0,1541.25,1561.18,1539.07
1997-12-17,1547.37,1563.53,1568.54,1546.56
1997-12-18,1523.19,1548.67,1549.55,1516.41
1997-12-19,1524.74,1506.86,1525.88,1486.23
1997-12-22,1532.04,1533.46,1544.45,1524.73
1997-12-23,1509.91,1531.6,1533.11,1509.25
1997-12-24,1499.53,1516.66,1518.21,1497.67
1997-12-26,1511.38,1501.15,1511.38,1501.15
1997-12-29,1537.45,1521.79,1537.52,1511.38
1997-12-30,1565.03,1539.55,1565.48,1537.45
1997-12-31,1570.35,1565.87,1580.73,1560.94
1998-01-02,1581.53,1574.1,1581.57,1563.54
1998-01-05,1594.12,1585.77,1602.88,1581.13
1998-01-06,1580.14,1588.07,1588.07,1575.97
1998-01-07,1561.7,1574.01,1580.14,1547.52
1998-01-08,1555.54,1555.91,1566.56,1550.7
1998-01-09,1503.22,1552.82,1552.82,1497.37
1998-01-12,1507.58,1482.01,1507.91,1465.61
1998-01-13,1541.63,1519.62,1542.18,1507.58
1998-01-14,1548.76,1549.8,1551.87,1535.98
1998-01-15,1547.06,1545.82,1554.85,1541.29
1998-01-16,1562.88,1557.69,1564.96,1547.06
1998-01-20,1590.14,1567.8,1590.18,1567.8
1998-01-21,1587.92,1583.4,1590.66,1578.43
1998-01-22,1576.51,1577.88,1588.11,1572.01
1998-01-23,1575.93,1582.52,1584.95,1568.1
1998-01-26,1561.46,1578.33,1579.31,1556.91
1998-01-27,1578.9,1562.23,1580.04,1559.08
1998-01-28,1610.82,1586.49,1611.5,1578.9
1998-01-29,1619.49,1609.08,1629.54,1608.35
1998-01-30,1619.36,1624.53,1628.2,1615.28
1998-02-02,1652.89,1640.06,1653.94,1619.36
1998-02-03,1666.34,1654.23,1666.65,1649.31
1998-02-04,1680.44,1663.46,1681.17,1661.11
1998-02-05,1676.9,1692.22,1701.2,1675.1
1998-02-06,1694.35,1675.51,1694.56,1675.51
1998-02-09,1690.43,1699.92,1701.58,1686.21
1998-02-10,1709.04,1692.29,1713.54,1689.89
1998-02-11,1708.55,1708.99,1714.15,1703.78
1998-02-12,1714.34,1702.89,1714.84,1692.26
1998-02-13,1710.42,1709.4,1715.11,1707.6
1998-02-17,1703.43,1721.02,1723.4,1700.91
1998-02-18,1715.73,1702.79,1715.74,1701.36
1998-02-19,1727.01,1723.9,1730.88,1715.81
1998-02-20,1728.13,1731.84,1731.87,1713.84
1998-02-23,1751.76,1744.21,1751.77,1728.15
1998-02-24,1738.71,1755.75,1757.96,1738.54
1998-02-25,1766.48,1746.84,1766.76,1738.36
1998-02-26,1777.11,1766.71,1777.13,1763.86
1998-02-27,1770.51,1778.02,1783.74,1769.99
1998-03-02,1758.54,1778.72,1781.25,1756.94
1998-03-03,1757.14,1748.96,1758.99,1741.15
1998-03-04,1759.7,1750.48,1762.32,1748.57
1998-03-05,1711.92,1714.59,1714.59,1708.48
1998-03-06,1753.49,1722.59,1753.49,1711.86
1998-03-09,1725.16,1747.94,1753.51,1725.09
1998-03-10,1748.51,1741.58,1748.66,1724.92
1998-03-11,1756.85,1756.03,1763.4,1748.35
1998-03-12,1764.06,1763.71,1766.23,1749.78
1998-03-13,1771.66,1775.01,1780.9,1764.06
1998-03-16,1788.18,1779.41,1788.4,1771.77
1998-03-17,1779.3,1787.94,1788.81,1769.93
1998-03-18,1788.28,1772.74,1788.74,1768.78
1998-03-19,1799.98,1789.55,1800.07,1787.84
1998-03-20,1789.16,1803.28,1807.03,1788.86
1998-03-23,1792.51,1784.95,1798.32,1783.19
1998-03-24,1812.44,1796.84,1813.45,1792.49
1998-03-25,1824.51,1837.62,1840.83,1812.76
1998-03-26,1828.54,1822.24,1832.6,1816.02
1998-03-27,1823.62,1837.11,1839.76,1818.48
1998-03-30,1818.7,1823.79,1826.63,1814.41
1998-03-31,1835.68,1823.48,1839.95,1818.61
1998-04-01,1847.66,1838.15,1849.37,1826.12
1998-04-02,1852.96,1847.96,1858.21,1845.72
1998-04-03,1855.4,1857.35,1865.8,1850.63
1998-04-06,1829.14,1859.24,1861.12,1828.72
1998-04-07,1798.71,1823.54,1829.32,1788.74
1998-04-08,1807.01,1801.11,1816.33,1798.35
1998-04-09,1820.24,1814.51,1822.12,1807.01
1998-04-13,1824.95,1824.07,1827.38,1810.14
1998-04-14,1843.03,1825.4,1844.76,1823.31
1998-04-15,1863.26,1852.89,1866.92,1843.03
1998-04-16,1858.24,1857.27,1863.34,1849.1
1998-04-17,1866.6,1854.5,1866.83,1849.36
1998-04-20,1887.14,1869.01,1888.0,1866.21
1998-04-21,1903.87,1894.99,1904.21,1882.7
1998-04-22,1917.61,1907.46,1931.83,1902.97
1998-04-23,1881.39,1913.14,1913.14,1880.17
1998-04-24,1868.96,1878.57,1891.73,1860.26
1998-04-27,1820.31,1842.57,1842.57,1804.14
1998-04-28,1831.77,1842.49,1848.89,1820.3
1998-04-29,1851.64,1837.17,1854.23,1831.77
1998-04-30,1868.41,1868.12,1874.46,1851.64
1998-05-01,1873.44,1871.81,1875.52,1863.86
1998-05-04,1878.86,1880.12,1890.8,1873.43
1998-05-05,1864.91,1876.26,1878.86,1862.92
1998-05-06,1856.68,1872.59,1874.11,1855.6
1998-05-07,1835.14,1858.41,1859.57,1834.76
1998-05-08,1864.37,1832.17,1864.88,1831.52
1998-05-11,1848.07,1870.01,1877.65,1847.9
1998-05-12,1860.16,1847.44,1860.17,1839.13
1998-05-13,1866.18,1869.85,1871.77,1860.0
1998-05-14,1865.36,1857.77,1878.5,1854.21
1998-05-15,1846.77,1869.36,1871.53,1844.72
1998-05-18,1831.62,1838.53,1850.63,1822.56
1998-05-19,1845.87,1840.62,1849.55,1831.12
1998-05-20,1831.75,1850.16,1852.27,1827.49
1998-05-21,1820.99,1834.49,1840.76,1817.55
1998-05-22,1805.0,1810.82,1834.24,1801.62
1998-05-26,1778.09,1813.53,1818.08,1777.68
1998-05-27,1781.1,1759.63,1781.32,1741.72
1998-05-28,1794.62,1782.75,1796.73,1775.43
1998-05-29,1778.87,1800.33,1803.46,1778.09
1998-06-01,1746.82,1770.37,1779.34,1741.1
1998-06-02,1761.79,1757.92,1764.84,1746.82
1998-06-03,1742.31,1771.19,1774.78,1742.31
1998-06-04,1769.95,1753.33,1769.96,1742.31
1998-06-05,1782.92,1772.9,1782.97,1766.23
1998-06-08,1787.77,1783.47,1791.54,1778.54
1998-06-09,1800.76,1787.66,1803.91,1786.55
1998-06-10,1773.25,1791.25,1800.76,1773.18
1998-06-11,1749.75,1776.61,1779.88,1747.51
1998-06-12,1745.05,1748.46,1749.86,1715.71
1998-06-15,1715.75,1726.57,1745.05,1715.04
1998-06-16,1753.12,1728.74,1753.31,1715.75
1998-06-17,1776.4,1762.19,1787.06,1753.07
1998-06-18,1772.7,1776.35,1778.45,1767.95
1998-06-19,1781.29,1783.63,1785.25,1772.7
1998-06-22,1805.82,1782.56,1807.56,1777.23
1998-06-23,1844.57,1813.24,1844.58,1806.35
1998-06-24,1877.76,1858.36,1878.56,1844.26
1998-06-25,1863.25,1886.33,1894.71,1858.15
1998-06-26,1869.53,1865.35,1872.36,1862.45
1998-06-29,1891.08,1880.59,1891.84,1869.53
1998-06-30,1894.74,1882.73,1898.76,1875.39
1998-07-01,1914.46,1904.24,1914.46,1887.34
1998-07-02,1894.0,1908.75,1914.46,1881.1
1998-07-06,1909.47,1898.63,1909.94,1893.09
1998-07-07,1908.11,1912.26,1912.66,1897.0
1998-07-08,1935.39,1909.41,1936.78,1906.61
1998-07-09,1939.82,1935.55,1951.07,1931.99
1998-07-10,1943.04,1938.96,1943.89,1925.12
1998-07-13,1965.53,1948.32,1965.72,1943.04
1998-07-14,1968.41,1972.69,1979.64,1963.62
1998-07-15,1994.54,1974.56,1994.99,1968.41
1998-07-16,2000.56,2000.9,2004.92,1982.48
1998-07-17,2008.76,2005.58,2010.61,1994.4
1998-07-20,2014.25,2013.48,2022.49,2006.33
1998-07-21,1979.14,2018.46,2028.18,1977.62
1998-07-22,1969.75,1969.1,1980.42,1950.03
1998-07-23,1935.22,1970.83,1981.05,1935.22
1998-07-24,1930.99,1947.86,1954.69,1909.56
1998-07-27,1933.26,1916.31,1933.3,1887.12
1998-07-28,1897.23,1931.83,1938.09,1893.34
1998-07-29,1881.49,1908.27,1915.67,1878.16
1998-07-30,1919.58,1897.03,1919.64,1881.37
1998-07-31,1872.39,1920.09,1920.66,1871.72
1998-08-03,1851.1,1869.72,1872.59,1849.87
1998-08-04,1785.64,1863.77,1869.82,1784.4
1998-08-05,1788.2,1790.15,1804.6,1750.81
1998-08-06,1829.51,1777.88,1829.51,1776.82
1998-08-07,1846.77,1842.48,1864.9,1829.53
1998-08-10,1839.21,1847.21,1850.1,1834.88
1998-08-11,1792.7,1801.67,1839.21,1775.24
1998-08-12,1825.53,1809.67,1826.61,1792.69
1998-08-13,1802.54,1820.53,1831.49,1801.72
1998-08-14,1790.19,1815.74,1818.0,1782.37
1998-08-17,1818.04,1784.91,1818.33,1778.31
1998-08-18,1855.12,1826.88,1858.22,1818.04
1998-08-19,1842.69,1872.38,1874.31,1840.44
1998-08-20,1832.45,1835.12,1843.2,1828.93
1998-08-21,1797.61,1816.48,1832.45,1766.37
1998-08-24,1790.82,1803.77,1815.24,1785.33
1998-08-25,1798.17,1807.12,1818.03,1786.75
1998-08-26,1768.13,1776.91,1798.24,1762.42
1998-08-27,1686.41,1742.13,1768.14,1673.61
1998-08-28,1639.68,1690.07,1699.69,1624.0
1998-08-31,1499.25,1646.75,1655.19,1498.73
1998-09-01,1575.09,1509.01,1577.51,1475.49
1998-09-02,1592.85,1590.02,1627.09,1575.09
1998-09-03,1571.86,1572.44,1594.55,1552.27
1998-09-04,1566.52,1586.33,1593.92,1543.63
1998-09-08,1660.86,1623.95,1660.92,1566.52
1998-09-09,1624.55,1658.5,1666.73,1624.39
1998-09-10,1585.33,1592.96,1624.54,1568.23
1998-09-11,1641.66,1599.8,1642.08,1585.28
1998-09-14,1665.69,1660.31,1677.9,1641.64
1998-09-15,1678.11,1658.65,1678.24,1651.91
1998-09-16,1689.91,1684.03,1693.8,1672.32
1998-09-17,1646.25,1646.19,1689.91,1637.05
1998-09-18,1663.77,1658.08,1664.62,1644.46
1998-09-21,1680.43,1630.11,1680.43,1615.33
1998-09-22,1697.8,1693.53,1702.94,1680.43
1998-09-23,1760.27,1711.67,1760.35,1697.81
1998-09-24,1720.34,1753.19,1768.36,1713.77
1998-09-25,1743.59,1705.49,1744.06,1697.64
1998-09-28,1739.22,1757.9,1769.71,1725.65
1998-09-29,1734.05,1745.4,1750.1,1719.95
1998-09-30,1693.84,1716.71,1734.05,1686.1
1998-10-01,1612.33,1663.3,1693.84,1606.61
1998-10-02,1614.98,1609.45,1623.42,1569.06
1998-10-05,1536.69,1591.17,1614.98,1511.15
1998-10-06,1510.89,1570.5,1577.87,1500.6
1998-10-07,1462.61,1504.58,1523.03,1449.06
1998-10-08,1419.12,1420.94,1462.6,1357.09
1998-10-09,1492.49,1447.34,1493.54,1419.11
1998-10-12,1546.08,1528.49,1560.25,1492.49
1998-10-13,1509.45,1541.13,1547.05,1504.7
1998-10-14,1540.97,1502.18,1553.0,1496.59
1998-10-15,1611.01,1541.8,1611.43,1538.59
1998-10-16,1620.95,1625.24,1634.74,1611.02
1998-10-19,1648.73,1618.14,1649.54,1613.85
1998-10-20,1639.19,1661.83,1688.16,1638.53
1998-10-21,1674.75,1657.75,1675.4,1635.59
1998-10-22,1702.64,1672.03,1702.73,1663.22
1998-10-23,1693.86,1699.19,1710.65,1690.31
1998-10-26,1724.98,1706.18,1725.34,1693.86
1998-10-27,1717.63,1740.84,1753.61,1717.22
1998-10-28,1737.35,1710.28,1738.37,1708.4
1998-10-29,1757.19,1734.96,1758.14,1729.29
1998-10-30,1771.39,1768.7,1781.63,1757.2
1998-11-02,1800.91,1783.71,1801.27,1771.4
1998-11-03,1788.43,1798.28,1800.92,1779.38
1998-11-04,1823.57,1807.88,1826.78,1788.21
1998-11-05,1837.1,1812.69,1838.5,1808.08
1998-11-06,1856.56,1834.8,1857.95,1833.75
1998-11-09,1861.05,1857.65,1867.5,1843.98
1998-11-10,1865.62,1859.23,1875.57,1847.01
1998-11-11,1862.11,1888.22,1892.54,1859.36
1998-11-12,1851.06,1853.24,1862.11,1843.54
1998-11-13,1847.99,1843.67,1859.97,1842.52
1998-11-16,1861.68,1868.44,1877.85,1844.07
1998-11-17,1878.52,1857.6,1887.53,1845.81
1998-11-18,1897.44,1878.26,1898.24,1876.41
1998-11-19,1919.68,1904.0,1930.34,1897.42
1998-11-20,1928.21,1935.65,1936.1,1915.75
1998-11-23,1977.42,1937.82,1977.81,1928.2
1998-11-24,1965.88,1972.91,1988.45,1965.38
1998-11-25,1985.21,1973.64,1985.21,1957.98
1998-11-27,2016.44,1994.91,2016.52,1985.21
1998-11-30,1949.54,2023.66,2025.04,1949.54
1998-12-01,2003.75,1928.51,2003.88,1924.15
1998-12-02,1995.21,1995.96,2005.79,1973.2
1998-12-03,1954.33,1995.29,2012.79,1954.31
1998-12-04,2003.16,1984.39,2003.16,1975.06
1998-12-07,2040.64,2009.98,2040.88,2007.35
1998-12-08,2034.75,2042.6,2060.98,2018.15
1998-12-09,2050.42,2045.16,2052.71,2031.88
1998-12-10,2015.96,2051.59,2058.37,2015.72
1998-12-11,2029.31,2012.87,2035.03,2004.99
1998-12-14,1966.92,2013.43,2029.36,1962.06
1998-12-15,2012.6,1984.91,2012.65,1981.26
1998-12-16,2009.36,2023.32,2027.19,1996.84
1998-12-17,2043.88,2014.78,2043.89,2014.78
1998-12-18,2086.14,2057.77,2086.14,2055.83
1998-12-21,2138.03,2107.24,2143.81,2104.19
1998-12-22,2120.98,2144.22,2144.61,2105.54
1998-12-23,2172.54,2149.28,2172.57,2134.26
1998-12-24,2163.03,2171.3,2171.3,2162.67
1998-12-28,2180.3,2178.24,2190.11,2163.04
1998-12-29,2181.77,2184.43,2186.15,2161.83
1998-12-30,2166.95,2181.34,2196.64,2160.93
1998-12-31,2192.69,2169.38,2200.63,2165.74
1999-01-04,2208.05,2207.54,2233.57,2192.68
1999-01-05,2251.27,2207.75,2251.77,2206.49
1999-01-06,2320.86,2286.13,2320.95,2286.13
1999-01-07,2326.09,2293.27,2333.7,2284.24
1999-01-08,2344.41,2363.8,2369.55,2314.95
1999-01-11,2384.59,2373.97,2384.72,2348.24
1999-01-12,2320.75,2395.9,2396.3,2320.21
1999-01-13,2316.81,2222.28,2353.33,2205.69
1999-01-14,2276.82,2337.31,2338.29,2276.36
1999-01-15,2348.2,2292.3,2348.72,2292.3
1999-01-19,2408.17,2390.93,2408.43,2348.2
1999-01-20,2415.49,2451.43,2474.38,2414.81
1999-01-21,2344.72,2403.52,2403.52,2335.75
1999-01-22,2338.88,2309.34,2365.11,2303.82
1999-01-25,2369.31,2363.48,2369.69,2328.74
1999-01-26,2433.41,2388.97,2434.37,2384.63
1999-01-27,2407.14,2455.25,2464.12,2406.78
1999-01-28,2477.34,2442.52,2477.47,2407.14
1999-01-29,2505.89,2486.28,2506.68,2454.71
1999-02-01,2510.09,2522.38,2533.44,2500.35
1999-02-02,2463.42,2512.12,2512.12,2442.93
1999-02-03,2493.41,2453.23,2493.58,2448.55
1999-02-04,2410.07,2496.49,2496.52,2409.99
1999-02-05,2373.62,2419.93,2421.43,2346.82
1999-02-08,2404.92,2405.31,2414.98,2358.05
1999-02-09,2310.79,2403.95,2403.95,2310.64
1999-02-10,2309.5,2304.25,2338.15,2289.9
1999-02-11,2405.55,2339.02,2405.76,2326.19
1999-02-12,2321.89,2375.99,2379.0,2319.74
1999-02-16,2313.87,2361.22,2368.41,2300.52
1999-02-17,2248.91,2277.58,2304.72,2242.27
1999-02-18,2260.55,2269.03,2273.08,2224.21
1999-02-19,2283.6,2276.61,2291.41,2260.55
1999-02-22,2342.01,2293.33,2342.41,2275.6
1999-02-23,2376.35,2360.68,2386.48,2342.01
1999-02-24,2339.38,2389.75,2405.29,2338.9
1999-02-25,2326.82,2329.39,2339.38,2286.91
1999-02-26,2288.03,2320.49,2326.82,2277.18
1999-03-01,2295.18,2286.83,2300.82,2264.32
1999-03-02,2259.03,2303.62,2317.57,2257.07
1999-03-03,2265.2,2274.04,2280.97,2235.19
1999-03-04,2292.89,2286.29,2311.18,2250.63
1999-03-05,2337.11,2329.58,2339.21,2292.89
1999-03-08,2397.62,2357.32,2398.19,2353.74
1999-03-09,2392.94,2396.52,2433.37,2385.52
1999-03-10,2406.0,2407.1,2408.95,2378.81
1999-03-11,2412.25,2419.12,2437.39,2391.55
1999-03-12,2381.53,2411.48,2411.5,2362.87
1999-03-15,2431.44,2392.54,2431.45,2375.83
1999-03-16,2439.27,2437.98,2450.01,2423.81
1999-03-17,2428.97,2440.22,2441.72,2419.85
1999-03-18,2462.96,2425.36,2463.01,2423.54
1999-03-19,2421.27,2480.39,2480.63,2420.21
1999-03-22,2395.94,2428.39,2430.85,2395.29
1999-03-23,2322.84,2388.04,2395.94,2319.96
1999-03-24,2365.28,2326.63,2365.35,2305.64
1999-03-25,2434.8,2399.72,2434.89,2365.58
1999-03-26,2419.17,2425.05,2445.72,2410.46
1999-03-29,2492.84,2442.59,2492.84,2419.17
1999-03-30,2480.29,2492.17,2506.79,2477.62
1999-03-31,2461.4,2508.34,2520.63,2458.77
1999-04-01,2493.37,2493.07,2502.46,2460.24
1999-04-05,2560.06,2523.98,2560.1,2515.7
1999-04-06,2563.17,2555.48,2582.37,2544.04
1999-04-07,2544.43,2594.78,2596.25,2511.39
1999-04-08,2573.39,2553.45,2573.97,2515.2
1999-04-09,2593.05,2574.98,2599.2,2561.51
1999-04-12,2598.81,2530.99,2606.24,2526.84
1999-04-13,2583.5,2626.85,2632.51,2575.05
1999-04-14,2507.28,2621.52,2628.19,2507.28
1999-04-15,2521.77,2535.19,2536.34,2443.02
1999-04-16,2484.04,2528.51,2528.51,2476.93
1999-04-19,2345.61,2501.71,2501.71,2341.35
1999-04-20,2409.64,2355.26,2409.78,2329.87
1999-04-21,2489.08,2428.89,2489.84,2404.71
1999-04-22,2561.61,2551.13,2561.79,2525.26
1999-04-23,2590.69,2563.87,2603.1,2538.0
1999-04-26,2652.05,2617.09,2661.51,2590.69
1999-04-27,2602.41,2671.57,2677.76,2602.13
1999-04-28,2550.37,2601.13,2610.91,2544.9
1999-04-29,2528.44,2544.93,2553.1,2500.75
1999-04-30,2542.85,2565.87,2578.06,2488.4
1999-05-03,2535.58,2546.33,2549.1,2512.37
1999-05-04,2485.12,2535.81,2557.21,2482.49
